date,location_key,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
2022-06-14,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,6735.0,1.0,25819.0,4209868.0,10900.0,51596422.0,116.0,6712776.0,172.0,6145026.0,1255.0,18173730.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-3.0,12.0,22.0,-14.0,-10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,2.0,2.0,2.0,,0.0,2.0,5.0,14.81,23.933333,17.833333,29.977778,0.0,,15.088889,57.971625
2022-06-15,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,7553.0,4.0,24957.0,4217421.0,10904.0,51621379.0,72.0,6712848.0,141.0,6145167.0,1117.0,18174847.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-1.0,13.0,29.0,-12.0,-10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,2.0,2.0,2.0,,0.0,2.0,5.0,14.81,24.333333,17.518519,30.388889,0.0,,15.583333,58.72209
2022-06-16,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,7116.0,4.0,18845.0,4224537.0,10908.0,51640224.0,92.0,6712940.0,136.0,6145303.0,1185.0,18176032.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-2.0,11.0,32.0,-15.0,-13.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,2.0,2.0,2.0,,0.0,2.0,5.0,14.81,25.981481,18.712963,32.685185,0.0,,15.87037,55.326151
2022-06-17,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,4971.0,4.0,12282.0,4229508.0,10912.0,51652506.0,16.0,6712956.0,63.0,6145366.0,253.0,18176285.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-1.0,12.0,70.0,-16.0,-12.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,2.0,2.0,2.0,,0.0,2.0,5.0,14.81,26.233333,21.111111,31.877778,0.0,,17.866667,61.17699
2022-06-18,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,10241.0,4.0,26278.0,4239749.0,10916.0,51678784.0,3.0,6712959.0,4.0,6145370.0,33.0,18176318.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-16.0,2.0,26.0,-27.0,-6.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,2.0,2.0,2.0,,0.0,2.0,5.0,14.81,26.851852,20.87963,32.37963,0.0,,17.546296,58.793833
2022-06-19,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,10808.0,2.0,39328.0,4250557.0,10918.0,51718112.0,115.0,6713074.0,207.0,6145577.0,1516.0,18177834.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-3.0,14.0,28.0,-15.0,-11.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,2.0,2.0,2.0,,0.0,2.0,5.0,14.81,26.472222,21.805556,32.185185,0.0,,16.305556,55.253911
2022-06-20,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,10908.0,5.0,31015.0,4261465.0,10923.0,51749127.0,99.0,6713173.0,152.0,6145729.0,1479.0,18179313.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-2.0,13.0,21.0,-14.0,-10.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,2.0,2.0,2.0,,0.0,2.0,5.0,14.81,25.0,18.583333,31.296296,0.0,,14.555556,53.478388
2022-06-21,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,9697.0,4.0,30887.0,4271162.0,10927.0,51780014.0,94.0,6713267.0,155.0,6145884.0,1852.0,18181165.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-2.0,13.0,22.0,-15.0,-16.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,2.0,2.0,2.0,,0.0,2.0,5.0,14.81,24.52381,20.349206,29.571429,0.0,,14.952381,56.397017
2022-06-22,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,10194.0,11.0,,4281356.0,10938.0,,110.0,6713377.0,133.0,6146017.0,1476.0,18182641.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-1.0,11.0,32.0,-14.0,-21.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,2.0,2.0,2.0,,0.0,2.0,5.0,14.81,23.25,19.083333,28.361111,0.0,,16.231481,64.897243
2022-06-23,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,9644.0,10.0,,4291000.0,10948.0,,133.0,6713510.0,216.0,6146233.0,2019.0,18184660.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-3.0,10.0,33.0,-17.0,-22.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,2.0,2.0,2.0,,0.0,2.0,5.0,14.81,25.766667,19.577778,31.955556,0.0,,16.477778,56.870327
2022-06-24,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,6321.0,13.0,,4297321.0,10961.0,,19.0,6713529.0,35.0,6146268.0,370.0,18185030.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-2.0,12.0,68.0,-18.0,-18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,2.0,2.0,2.0,,0.0,2.0,5.0,14.81,26.811111,19.577778,33.3,0.0,,14.644444,47.92397
2022-06-25,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,11508.0,8.0,,4308829.0,10969.0,,1.0,6713530.0,1.0,6146269.0,30.0,18185060.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-17.0,2.0,22.0,-28.0,-9.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,2.0,2.0,2.0,,0.0,2.0,5.0,14.81,25.155556,20.4,29.711111,0.0,,16.077778,57.522473
2022-06-26,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,12914.0,12.0,,4321743.0,10981.0,,107.0,6713637.0,158.0,6146427.0,1577.0,18186637.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-4.0,13.0,27.0,-16.0,-16.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,2.0,2.0,2.0,,0.0,2.0,5.0,14.81,26.305556,21.148148,31.768519,0.0,,15.435185,52.810676
2022-06-27,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,12126.0,10.0,,4333869.0,10991.0,,85.0,6713722.0,172.0,6146599.0,1676.0,18188313.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-4.0,12.0,18.0,-16.0,-16.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,2.0,2.0,2.0,,0.0,2.0,5.0,14.81,26.785714,21.0,32.595238,0.0,,14.407407,48.197169
2022-06-28,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,11184.0,13.0,,4345053.0,11004.0,,84.0,6713806.0,151.0,6146750.0,1527.0,18189840.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-2.0,12.0,24.0,-16.0,-21.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,2.0,2.0,2.0,,0.0,2.0,5.0,14.81,25.583333,18.675926,31.638889,0.0,,15.796296,55.355153
2022-06-29,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,10178.0,13.0,,4355231.0,11017.0,,76.0,6713882.0,106.0,6146856.0,1258.0,18191098.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-1.0,12.0,29.0,-14.0,-16.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,2.0,2.0,2.0,,0.0,2.0,5.0,14.81,25.342593,18.75,31.564815,0.0,,15.296296,54.489676
2022-06-30,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,9446.0,19.0,,4364677.0,11036.0,,84.0,6713966.0,164.0,6147020.0,1661.0,18192759.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-1.0,11.0,32.0,-15.0,-17.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,2.0,2.0,2.0,,0.0,2.0,5.0,14.81,25.694444,17.916667,31.953704,0.0,,14.611111,52.229532
2022-07-01,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,6907.0,13.0,,4371584.0,11049.0,,21.0,6713987.0,28.0,6147048.0,180.0,18192939.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-2.0,12.0,65.0,-19.0,-28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,2.0,2.0,2.0,,0.0,2.0,5.0,14.81,25.259259,18.916667,31.0,0.0,,15.733333,55.666521
2022-07-02,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,12247.0,11.0,,4383831.0,11060.0,,0.0,6713987.0,2.0,6147050.0,27.0,18192966.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-17.0,2.0,16.0,-28.0,-10.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,2.0,2.0,2.0,,0.0,2.0,5.0,14.81,26.944444,21.574074,32.75,0.0,,17.12963,56.257402
2022-07-03,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,13936.0,12.0,,4397767.0,11072.0,,93.0,6714080.0,177.0,6147227.0,1225.0,18194191.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-4.0,13.0,24.0,-16.0,-21.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,2.0,2.0,2.0,,0.0,2.0,5.0,14.81,26.0,20.240741,31.564815,0.0,,16.027778,54.818259
2022-07-04,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,12058.0,14.0,,4409825.0,11086.0,,76.0,6714156.0,140.0,6147367.0,1239.0,18195430.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-3.0,14.0,18.0,-16.0,-20.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,2.0,2.0,2.0,,0.0,2.0,5.0,14.81,27.626984,21.373016,34.214286,0.0,,15.809524,49.404691
2022-07-05,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,10528.0,14.0,,4420353.0,11100.0,,58.0,6714214.0,142.0,6147509.0,1189.0,18196619.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-2.0,13.0,23.0,-15.0,-22.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,2.0,2.0,2.0,,0.0,2.0,5.0,14.81,27.571429,21.388889,33.738095,0.0,,14.595238,46.327249
2022-07-06,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,10002.0,12.0,,4430355.0,11112.0,,78.0,6714292.0,125.0,6147634.0,1057.0,18197676.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-1.0,13.0,30.0,-13.0,-21.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,2.0,2.0,2.0,,0.0,2.0,5.0,14.81,25.511111,20.3,31.3,0.0,,16.133333,57.138371
2022-07-07,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,9149.0,14.0,,4439504.0,11126.0,,81.0,6714373.0,163.0,6147797.0,1232.0,18198908.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-2.0,12.0,35.0,-15.0,-24.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,2.0,2.0,2.0,,0.0,2.0,5.0,14.81,25.8,19.833333,31.966667,0.0,,15.633333,54.291914
2022-07-08,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,5701.0,19.0,,4445205.0,11145.0,,17.0,6714390.0,33.0,6147830.0,249.0,18199157.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-1.0,14.0,58.0,-18.0,-30.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,2.0,2.0,2.0,,0.0,2.0,5.0,14.81,27.314815,20.361111,33.675926,0.0,,12.962963,43.492222
2022-07-09,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,10506.0,15.0,,4455711.0,11160.0,,0.0,6714390.0,1.0,6147831.0,3.0,18199160.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-17.0,1.0,14.0,-21.0,-16.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,2.0,2.0,2.0,,0.0,2.0,5.0,14.81,26.044444,19.766667,32.111111,0.0,,15.755556,54.506457
2022-07-10,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,11717.0,14.0,,4467428.0,11174.0,,88.0,6714478.0,164.0,6147995.0,950.0,18200110.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-1.0,15.0,32.0,-15.0,-25.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,2.0,2.0,2.0,,0.0,2.0,5.0,14.81,27.246032,22.015873,32.587302,0.0,,16.825397,54.285229
2022-07-11,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,9660.0,14.0,,4477088.0,11188.0,,64.0,6714542.0,140.0,6148135.0,1020.0,18201130.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,0.0,15.0,32.0,-15.0,-25.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,2.0,2.0,2.0,,0.0,2.0,5.0,14.81,25.481481,20.768519,31.462963,0.0,,16.944444,59.493507
2022-07-12,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,8304.0,13.0,,4485392.0,11201.0,,69.0,6714611.0,128.0,6148263.0,960.0,18202090.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-1.0,13.0,32.0,-15.0,-25.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,2.0,2.0,2.0,,0.0,2.0,5.0,14.81,25.481481,19.462963,32.194444,0.0,,17.231481,60.446783
2022-07-13,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,8017.0,22.0,,4493409.0,11223.0,,43.0,6714654.0,100.0,6148363.0,794.0,18202884.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-2.0,13.0,27.0,-16.0,-24.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,2.0,2.0,2.0,,0.0,2.0,5.0,14.81,27.373016,22.31746,33.230159,0.0,,18.555556,59.427319
2022-07-14,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,7636.0,12.0,,4501045.0,11235.0,,69.0,6714723.0,147.0,6148510.0,935.0,18203819.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-2.0,11.0,37.0,-17.0,-25.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,2.0,2.0,2.0,,0.0,2.0,5.0,14.81,27.31746,20.833333,33.261905,0.0,,16.714286,54.374675
2022-07-15,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,4364.0,13.0,,4505409.0,11248.0,,58.0,6714781.0,83.0,6148593.0,435.0,18204254.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-3.0,10.0,60.0,-20.0,-30.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,2.0,2.0,2.0,,0.0,2.0,5.0,14.81,25.577778,20.477778,31.044444,0.0,,18.088889,63.532487
2022-07-16,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,7991.0,8.0,,4513400.0,11256.0,,0.0,6714781.0,6.0,6148599.0,20.0,18204274.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-15.0,3.0,14.0,-27.0,-11.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,2.0,2.0,2.0,,0.0,2.0,5.0,14.81,26.916667,21.768519,32.148148,0.0,,16.851852,55.19941
